FullName NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
475 ReneeBeveridge 1092.1185142218 1092.1185142218 1092.1185142218 1092.1185142218 1092.1185142218 1277.21971403121 1277.21971403121 1277.21971403121 1277.21971403121 1277.21971403121 NA NA NA NA NA NA NA 1325.38809443617 NA NA NA NA NA NA NA NA NA NA NA NA
476 RichardDunn 795.746252254198 795.746252254198 795.746252254198 795.746252254198 795.746252254198 980.847452063626 980.847452063626 980.847452063626 980.847452063626 980.847452063626 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
477 RichardEnglish 787.122219081259 787.122219081259 787.122219081259 787.122219081259 787.122219081259 972.223418890687 972.223418890687 972.223418890687 972.223418890687 972.223418890687 NA NA NA NA NA NA NA NA NA NA 1064.14299197787 NA NA NA NA NA NA NA NA NA
478 RichardGreatrex 928.472226208459 928.472226208459 928.472226208459 928.472226208459 928.472226208459 1113.57342601789 1113.57342601789 1113.57342601789 1113.57342601789 1113.57342601789 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
479 RichardMercer 951.399533912125 951.399533912125 951.399533912125 951.399533912125 951.399533912125 1136.50073372155 1136.50073372155 1136.50073372155 1136.50073372155 1136.50073372155 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
480 RichardSmith 853.169692649623 853.169692649623 853.169692649623 853.169692649623 853.169692649623 1038.27089245906 1038.27089245906 1038.27089245906 1038.27089245906 1038.27089245906 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
481 RickardNorlin NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1313.81926944808 NA NA NA 1411.41808389304 NA NA NA NA NA NA NA NA
482 RikiCambridge 1081.60140059627 1081.60140059627 1081.60140059627 1081.60140059627 1081.60140059627 1266.70260040567 1266.70260040567 1266.70260040567 1266.70260040567 1266.70260040567 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
483 RobbieShepherd 774.922367275638 774.922367275638 774.922367275638 774.922367275638 774.922367275638 960.023567085066 960.023567085066 960.023567085066 960.023567085066 960.023567085066 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
484 RobCollier 969.068284803026 969.068284803026 969.068284803026 969.068284803026 969.068284803026 1154.16948461246 1154.16948461246 1154.16948461246 1154.16948461246 1154.16948461246 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1141.45608896816 NA NA NA NA NA
485 RobertMcCormick NA NA NA NA NA NA NA NA NA NA 949.821966868296 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
486 RobertMurphy 986.526693421415 986.526693421415 986.526693421415 986.526693421415 986.526693421415 1171.62789323083 1171.62789323083 1171.62789323083 1171.62789323083 1171.62789323083 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
487 RobGarden 997.464491591959 997.464491591959 997.464491591959 997.464491591959 997.464491591959 1182.56569140141 1182.56569140141 1182.56569140141 1182.56569140141 1182.56569140141 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
488 RobMolloy 956.868432997405 956.868432997405 956.868432997405 956.868432997405 956.868432997405 1141.96963280682 1141.96963280682 1141.96963280682 1141.96963280682 1141.96963280682 NA NA NA NA NA NA NA NA NA NA NA NA NA 1182.50728694811 NA NA NA NA NA NA
489 RobVanstam 712.450712339955 712.450712339955 712.450712339955 712.450712339955 712.450712339955 897.551912149386 897.551912149386 897.551912149386 897.551912149386 897.551912149386 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
490 RobynMourie NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 732.873187498914 NA NA NA NA NA
491 RogerWoodroofe NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 907.796898938425 NA
492 RolfBoswell NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1240.91439269412 1209.42559941927 NA NA 1156.24492173671
493 RonanLee 980.847452063626 980.847452063626 980.847452063626 980.847452063626 980.847452063626 1165.94865187305 1165.94865187305 1165.94865187305 1165.94865187305 1165.94865187305 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1231.68749397235 1184.0824275189 NA
494 RossStone 569.41796703267 569.41796703267 569.41796703267 569.41796703267 569.41796703267 754.519166842099 754.519166842099 754.519166842099 754.519166842099 754.519166842099 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
495 RowanSinclair 857.166195827327 857.166195827327 857.166195827327 857.166195827327 857.166195827327 1042.26739563677 1042.26739563677 1042.26739563677 1042.26739563677 1042.26739563677 NA NA NA NA NA NA NA NA NA NA NA NA NA 1161.42836040249 NA NA NA NA NA NA
496 RoyceMills 743.791710944051 743.791710944051 743.791710944051 743.791710944051 743.791710944051 928.89291075348 928.89291075348 928.89291075348 928.89291075348 928.89291075348 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
497 RudyHlawatsch 911.013817590068 911.013817590068 911.013817590068 911.013817590068 911.013817590068 1096.1150173995 1096.1150173995 1096.1150173995 1096.1150173995 1096.1150173995 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
498 RussellSyme 717.919611425236 717.919611425236 717.919611425236 717.919611425236 717.919611425236 903.020811234662 903.020811234662 903.020811234662 903.020811234662 903.020811234662 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
499 RyanGray NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1158.33693295922 1157.65948424012 1195.47094939393
500 RyanMoore 891.662328519084 891.662328519084 891.662328519084 891.662328519084 891.662328519084 1076.76352832851 1076.76352832851 1076.76352832851 1076.76352832851 1076.76352832851 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
501 RyanWilliams 1100.5322051222 1100.5322051222 1100.5322051222 1100.5322051222 1100.5322051222 1285.63340493165 1285.63340493165 1285.63340493165 1285.63340493165 1285.63340493165 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1245.44475659022 1214.05570698275 NA NA NA
502 SallyDuston 569.838651577693 569.838651577693 569.838651577693 569.838651577693 569.838651577693 754.93985138712 754.93985138712 754.93985138712 754.93985138712 754.93985138712 NA NA NA 862.214410367583 NA NA NA NA NA 810.890895874971 NA NA NA NA NA NA NA NA NA NA
503 SallyLattimore 943.61686982923 943.61686982923 943.61686982923 943.61686982923 943.61686982923 1128.71806963865 1128.71806963865 1128.71806963865 1128.71806963865 1128.71806963865 NA NA NA NA NA NA NA 1161.74180642285 NA NA NA NA NA NA NA NA NA NA NA NA
504 SamMiddleton 995.781753411891 995.781753411891 995.781753411891 995.781753411891 995.781753411891 1180.88295322131 1180.88295322131 1180.88295322131 1180.88295322131 1180.88295322131 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
505 SamNicholas 897.341569876872 897.341569876872 897.341569876872 897.341569876872 897.341569876872 1082.44276968629 1082.44276968629 1082.44276968629 1082.44276968629 1082.44276968629 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
506 SarahNota 729.278094140813 729.278094140813 729.278094140813 729.278094140813 729.278094140813 914.37929395024 914.37929395024 914.37929395024 914.37929395024 914.37929395024 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
507 SarahO'Sullivan 1091.48748740425 1091.48748740425 1091.48748740425 1091.48748740425 1091.48748740425 1276.58868721369 1276.58868721369 1276.58868721369 1276.58868721369 1276.58868721369 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
508 SarahSteel 470.977783497657 470.977783497657 470.977783497657 470.977783497657 470.977783497657 656.078983307085 656.078983307085 656.078983307085 656.078983307085 656.078983307085 NA NA NA NA NA NA NA NA NA 762.091488652484 NA NA NA NA NA NA NA NA NA NA
509 SarahWright 1006.71955158245 1006.71955158245 1006.71955158245 1006.71955158245 1006.71955158245 1191.82075139187 1191.82075139187 1191.82075139187 1191.82075139187 1191.82075139187 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
510 SaraPrince NA NA NA NA NA NA NA NA NA NA NA 1291.73333083447 NA NA NA 1333.48627192783 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
511 SassafrazMarshall-Johnson 873.572893083162 873.572893083162 873.572893083162 873.572893083162 873.572893083162 1058.67409289259 1058.67409289259 1058.67409289259 1058.67409289259 1058.67409289259 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
512 ScottCarswell 949.296111187018 949.296111187018 949.296111187018 949.296111187018 949.296111187018 1134.39731099644 1134.39731099644 1134.39731099644 1134.39731099644 1134.39731099644 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1166.84874073785 NA NA NA
513 ScottSimson NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1273.02963897975 1229.15388382015 NA NA 1156.24492173671
514 ScottSmith 1181.93466458387 1181.93466458387 1181.93466458387 1181.93466458387 1181.93466458387 1367.0358643933 1367.0358643933 1367.0358643933 1367.0358643933 1367.0358643933 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
515 ScottVennell 980.216425246093 980.216425246093 980.216425246093 980.216425246093 980.216425246093 1165.31762505552 1165.31762505552 1165.31762505552 1165.31762505552 1165.31762505552 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
516 SeanBardsley 956.237406179873 956.237406179873 956.237406179873 956.237406179873 956.237406179873 1141.33860598931 1141.33860598931 1141.33860598931 1141.33860598931 1141.33860598931 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 971.307403500003 NA NA NA 1181.42582440157
517 SebastianAyson-Macfarlane 1002.09202158722 1002.09202158722 1002.09202158722 1002.09202158722 1002.09202158722 1187.19322139663 1187.19322139663 1187.19322139663 1187.19322139663 1187.19322139663 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
518 SebastianSafka 1043.73979154432 1043.73979154432 1043.73979154432 1043.73979154432 1043.73979154432 1228.84099135376 1228.84099135376 1228.84099135376 1228.84099135376 1228.84099135376 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1232.29120229345 NA 1302.01325469309
519 SebDaellenbach 900.917388509553 900.917388509553 900.917388509553 900.917388509553 900.917388509553 1086.01858831898 1086.01858831898 1086.01858831898 1086.01858831898 1086.01858831898 NA NA NA NA NA NA NA NA NA NA NA NA NA 1207.51960170079 NA NA NA NA NA NA
520 SelenaMetherell 1009.66434339759 1009.66434339759 1009.66434339759 1009.66434339759 1009.66434339759 1194.76554320702 1194.76554320702 1194.76554320702 1194.76554320702 1194.76554320702 NA 1253.87172178252 NA NA NA 1293.31089787829 NA 1332.53973170153 NA NA NA NA NA NA NA NA NA NA NA NA
521 ShamusMorrison 1177.72781913365 1177.72781913365 1177.72781913365 1177.72781913365 1177.72781913365 1362.82901894308 1362.82901894308 1362.82901894308 1362.82901894308 1362.82901894308 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
522 ShaneHarrison 971.382049800644 971.382049800644 971.382049800644 971.382049800644 971.382049800644 1156.48324961006 1156.48324961006 1156.48324961006 1156.48324961006 1156.48324961006 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
523 ShaneWilson 917.324085765391 917.324085765391 917.324085765391 917.324085765391 917.324085765391 1102.42528557483 1102.42528557483 1102.42528557483 1102.42528557483 1102.42528557483 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
524 SheenaO'Brien 885.352060343762 885.352060343762 885.352060343762 885.352060343762 885.352060343762 1070.45326015319 1070.45326015319 1070.45326015319 1070.45326015319 1070.45326015319 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
525 SimonCullen NA NA NA NA NA NA NA NA NA NA NA 1161.42629301409 NA NA NA 1140.60240803552 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
526 SimonRea 871.259128085544 871.259128085544 871.259128085544 871.259128085544 871.259128085544 1056.36032789497 1056.36032789497 1056.36032789497 1056.36032789497 1056.36032789497 NA NA NA NA NA NA NA NA NA NA NA NA NA 1154.67100117496 NA NA NA NA NA NA
527 SimonTeesdale 991.154223416654 991.154223416654 991.154223416654 991.154223416654 991.154223416654 1176.25542322608 1176.25542322608 1176.25542322608 1176.25542322608 1176.25542322608 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
528 SofieSafkova 958.13048663247 958.13048663247 958.13048663247 958.13048663247 958.13048663247 1143.23168644189 1143.23168644189 1143.23168644189 1143.23168644189 1143.23168644189 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
529 SoniaHollands 1054.67758971488 1054.67758971488 1054.67758971488 1054.67758971488 1054.67758971488 1239.77878952432 1239.77878952432 1239.77878952432 1239.77878952432 1239.77878952432 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
530 SophieHarrison 980.216425246093 980.216425246093 980.216425246093 980.216425246093 980.216425246093 1165.31762505552 1165.31762505552 1165.31762505552 1165.31762505552 1165.31762505552 NA NA 1162.37283324038 NA NA 1204.65163001502 NA NA NA NA NA NA NA NA NA NA NA NA NA 1128.55596103749
531 StanFoster 902.810468962151 902.810468962151 902.810468962151 902.810468962151 902.810468962151 1087.91166877158 1087.91166877158 1087.91166877158 1087.91166877158 1087.91166877158 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
532 StefanRuch NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1066.39553751306 NA NA 966.234445054408
533 StephanieFarrant 851.697296742047 851.697296742047 851.697296742047 851.697296742047 851.697296742047 1036.79849655148 1036.79849655148 1036.79849655148 1036.79849655148 1036.79849655148 NA NA NA NA NA NA NA NA 1020.39179929564 NA NA NA 1110.41829193023 NA NA NA NA NA NA NA
534 StephenBradley 970.961365255622 970.961365255622 970.961365255622 970.961365255622 970.961365255622 1156.06256506505 1156.06256506505 1156.06256506505 1156.06256506505 1156.06256506505 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
535 StephenCraig NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1263.96891118757 1238.71606248382 NA NA 1182.12808065119
536 StephenHarding 1156.06256506505 1156.06256506505 1156.06256506505 1156.06256506505 1156.06256506505 1341.16376487448 1341.16376487448 1341.16376487448 1341.16376487448 1341.16376487448 NA 1388.70111846188 NA NA 1378.39434710887 NA NA 1325.07258102741 NA NA NA 1393.74933300216 NA NA NA NA NA NA NA NA
537 SteveArmon 761.460461834951 761.460461834951 761.460461834951 761.460461834951 761.460461834951 946.56166164438 946.56166164438 946.56166164438 946.56166164438 946.56166164438 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
538 SteveOram 959.392540267532 959.392540267532 959.392540267532 959.392540267532 959.392540267532 1144.49374007696 1144.49374007696 1144.49374007696 1144.49374007696 1144.49374007696 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
539 StevePyatt 901.758757599597 901.758757599597 901.758757599597 901.758757599597 901.758757599597 1086.85995740903 1086.85995740903 1086.85995740903 1086.85995740903 1086.85995740903 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
540 SteveSalmon NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1082.75828309507 NA NA NA NA NA NA NA
541 StuartEngleback 1054.25690516987 1054.25690516987 1054.25690516987 1054.25690516987 1054.25690516987 1239.3581049793 1239.3581049793 1239.3581049793 1239.3581049793 1239.3581049793 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
542 SueCooke 689.313062363777 689.313062363777 689.313062363777 689.313062363777 689.313062363777 874.414262173206 874.414262173206 874.414262173206 874.414262173206 874.414262173206 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
543 SueStone 675.220130105561 675.220130105561 675.220130105561 675.220130105561 675.220130105561 860.321329914988 860.321329914988 860.321329914988 860.321329914988 860.321329914988 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
544 SueUnsworth 583.510899290889 583.510899290889 583.510899290889 583.510899290889 583.510899290889 768.612099100317 768.612099100317 768.612099100317 768.612099100317 768.612099100317 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
545 SunYuTse NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 605.901143972626 NA NA NA
546 SusanEatson 870.417758995501 870.417758995501 870.417758995501 870.417758995501 870.417758995501 1055.51895880491 1055.51895880491 1055.51895880491 1055.51895880491 1055.51895880491 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
547 SusanEdwards 926.368803483351 926.368803483351 926.368803483351 926.368803483351 926.368803483351 1111.4700032928 1111.4700032928 1111.4700032928 1111.4700032928 1111.4700032928 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1009.93149932401 NA NA NA NA NA
548 SuzanneStolberger 921.741273488115 921.741273488115 921.741273488115 921.741273488115 921.741273488115 1106.84247329756 1106.84247329756 1106.84247329756 1106.84247329756 1106.84247329756 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
549 SylvieFrater 843.283605841619 843.283605841619 843.283605841619 843.283605841619 843.283605841619 1028.38480565103 1028.38480565103 1028.38480565103 1028.38480565103 1028.38480565103 NA NA NA NA NA NA NA NA NA 1120.19920760198 NA NA NA NA NA NA NA NA NA NA
550 TamaHoare NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 874.79525815126 815.06542880032 979.577313797146
551 TaneCambridge 1211.38258273536 1211.38258273536 1211.38258273536 1211.38258273536 1211.38258273536 1396.4837825448 1396.4837825448 1396.4837825448 1396.4837825448 1396.4837825448 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
552 TeganKnightbridge 990.523196599119 990.523196599119 990.523196599119 990.523196599119 990.523196599119 1175.62439640855 1175.62439640855 1175.62439640855 1175.62439640855 1175.62439640855 NA NA NA NA NA NA NA NA NA NA 1195.60691229706 NA NA NA NA NA NA NA NA NA
553 TerjeMoen 682.371767370923 682.371767370923 682.371767370923 682.371767370923 682.371767370923 867.472967180351 867.472967180351 867.472967180351 867.472967180351 867.472967180351 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
554 TessaBoyd 899.234650329467 899.234650329467 899.234650329467 899.234650329467 899.234650329467 1084.3358501389 1084.3358501389 1084.3358501389 1084.3358501389 1084.3358501389 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
555 TessaRamsden 1045.63287199693 1045.63287199693 1045.63287199693 1045.63287199693 1045.63287199693 1230.73407180636 1230.73407180636 1230.73407180636 1230.73407180636 1230.73407180636 NA NA NA NA NA NA NA 1208.85847546524 NA NA NA NA NA NA NA NA NA NA NA 1127.55273782375
556 ThomasReynolds 1197.49999274965 1197.49999274965 1197.49999274965 1197.49999274965 1197.49999274965 1382.6011925591 1382.6011925591 1382.6011925591 1382.6011925591 1382.6011925591 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
557 ThomasStolberger 1111.8906878378 1111.8906878378 1111.8906878378 1111.8906878378 1111.8906878378 1296.99188764723 1296.99188764723 1296.99188764723 1296.99188764723 1296.99188764723 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
558 ThomasWilliams 905.54491850479 905.54491850479 905.54491850479 905.54491850479 905.54491850479 1090.64611831423 1090.64611831423 1090.64611831423 1090.64611831423 1090.64611831423 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
559 TimDennis NA NA NA NA NA NA NA NA NA NA NA 1260.39233223036 NA NA NA 1260.0768188216 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
560 TimFarrant 1181.93466458387 1181.93466458387 1181.93466458387 1181.93466458387 1181.93466458387 1367.0358643933 1367.0358643933 1367.0358643933 1367.0358643933 1367.0358643933 NA NA NA NA NA NA NA 1409.94568798548 NA NA NA NA NA NA NA NA NA NA NA NA
561 TimJowett NA NA NA NA NA NA NA NA NA NA 928.787739617224 NA NA 852.749008104602 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
562 TimLongson 895.658831696788 895.658831696788 895.658831696788 895.658831696788 895.658831696788 1080.7600315062 1080.7600315062 1080.7600315062 1080.7600315062 1080.7600315062 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
563 TimWardrop NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 956.423151968589 NA
564 TimWebb 805.632339062201 805.632339062201 805.632339062201 805.632339062201 805.632339062201 990.733538871629 990.733538871629 990.733538871629 990.733538871629 990.733538871629 NA NA 922.79298485067 NA NA NA NA NA 989.786998645332 NA 998.200689545753 NA 1035.5364429164 NA NA NA NA NA NA NA
565 TimWright 1102.2149433023 1102.2149433023 1102.2149433023 1102.2149433023 1102.2149433023 1287.31614311173 1287.31614311173 1287.31614311173 1287.31614311173 1287.31614311173 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
566 TomasCalderon 851.276612197028 851.276612197028 851.276612197028 851.276612197028 851.276612197028 1036.37781200645 1036.37781200645 1036.37781200645 1036.37781200645 1036.37781200645 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1031.96065774319 1016.40222853678 1069.06482446273
567 TomDavies 717.498926880211 717.498926880211 717.498926880211 717.498926880211 717.498926880211 902.600126689641 902.600126689641 902.600126689641 902.600126689641 902.600126689641 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
568 TomHarding 1076.13250151099 1076.13250151099 1076.13250151099 1076.13250151099 1076.13250151099 1261.23370132041 1261.23370132041 1261.23370132041 1261.23370132041 1261.23370132041 NA 1327.59668829755 NA NA NA NA 1251.34761451239 NA 1241.46152770439 NA NA NA NA NA NA NA NA 1246.57896589273 1210.90724065745 1249.9459699
569 TomKennedy NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 895.824431336096 1027.05177982026 1065.85451017876
570 TommyHayes 1229.26167589877 1229.26167589877 1229.26167589877 1229.26167589877 1229.26167589877 1414.36287570822 1414.36287570822 1414.36287570822 1414.36287570822 1414.36287570822 NA NA NA NA NA NA NA 1413.73184889067 NA NA NA 1430.13854614651 NA NA NA NA NA NA NA NA
571 TomSpencer NA NA NA NA NA NA NA NA NA NA NA 1361.98764985304 NA NA 1350.41882486495 NA NA 1396.27344027228 NA NA NA 1342.21547623703 NA NA NA NA NA NA NA NA
572 TrevorCarswell 832.976834488595 832.976834488595 832.976834488595 832.976834488595 832.976834488595 1018.07803429802 1018.07803429802 1018.07803429802 1018.07803429802 1018.07803429802 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
573 TrishFaulkner 701.512914169398 701.512914169398 701.512914169398 701.512914169398 701.512914169398 886.614113978826 886.614113978826 886.614113978826 886.614113978826 886.614113978826 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
574 TristanMiller NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1195.4649947066 1215.12687418486 1223.46087705727
575 ValerieRogers 839.076760391406 839.076760391406 839.076760391406 839.076760391406 839.076760391406 1024.17796020084 1024.17796020084 1024.17796020084 1024.17796020084 1024.17796020084 NA NA NA NA NA NA NA NA NA NA 1142.81100189687 NA 1106.73730216129 NA NA NA NA NA NA NA
576 ValRobinson 660.285828757299 660.285828757299 660.285828757299 660.285828757299 660.285828757299 845.387028566727 845.387028566727 845.387028566727 845.387028566727 845.387028566727 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
577 VictoriaStott NA NA NA NA NA NA NA NA NA NA NA NA NA 784.177427266108 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
578 VivienBloor 802.687547247052 802.687547247052 802.687547247052 802.687547247052 802.687547247052 987.788747056479 987.788747056479 987.788747056479 987.788747056479 987.788747056479 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
579 ViviennePrince 845.807713111748 845.807713111748 845.807713111748 845.807713111748 845.807713111748 1030.90891292117 1030.90891292117 1030.90891292117 1030.90891292117 1030.90891292117 961.916647537661 NA 1104.73905057244 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
580 WaldemarVonFrenckell NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 968.671902081647 NA NA
581 WayneAspin 912.486213497643 912.486213497643 912.486213497643 912.486213497643 912.486213497643 1097.58741330708 1097.58741330708 1097.58741330708 1097.58741330708 1097.58741330708 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
582 WilliamHayes 1022.91590656577 1022.91590656577 1022.91590656577 1022.91590656577 1022.91590656577 1208.01710637519 1208.01710637519 1208.01710637519 1208.01710637519 1208.01710637519 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1001.61050422719 1227.34210259966 NA NA NA
583 WilliamMacManus 723.809195055534 723.809195055534 723.809195055534 723.809195055534 723.809195055534 908.910394864961 908.910394864961 908.910394864961 908.910394864961 908.910394864961 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
584 WilliamPower 899.444992601978 899.444992601978 899.444992601978 899.444992601978 899.444992601978 1084.54619241139 1084.54619241139 1084.54619241139 1084.54619241139 1084.54619241139 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1122.31953336975 1141.38314913878 NA NA NA
585 WilliamRichardson 834.65957266868 834.65957266868 834.65957266868 834.65957266868 834.65957266868 1019.7607724781 1019.7607724781 1019.7607724781 1019.7607724781 1019.7607724781 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
586 WilliamSteel 706.140444164635 706.140444164635 706.140444164635 706.140444164635 706.140444164635 891.241643974061 891.241643974061 891.241643974061 891.241643974061 891.241643974061 NA NA NA NA NA NA NA NA 985.580153195117 NA NA NA NA NA NA NA NA NA NA NA
587 WillTidswell 1014.50221566534 1014.50221566534 1014.50221566534 1014.50221566534 1014.50221566534 1199.60341547476 1199.60341547476 1199.60341547476 1199.60341547476 1199.60341547476 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1227.76338988524 1226.07782786314 1192.36095743134
588 XiaopingTan NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 659.316343189123 995.534760889572 NA NA 929.115186146039
589 YvetteBaker 1002.72304840474 1002.72304840474 1002.72304840474 1002.72304840474 1002.72304840474 1187.82424821416 1187.82424821416 1187.82424821416 1187.82424821416 1187.82424821416 NA NA NA NA NA NA NA NA NA NA NA NA NA 1177.56533766229 NA NA NA NA NA NA
